indicator,colony_prefix,pipeline,emma,production_centre,microinjection_date,marker_symbol,es_cell_clone,confirm_locus_targeted,confirm_structure_targeted_allele,confirm_downstream_lox_p_site,confirm_no_additional_vector_insertions,es_dist_qc,es_user_qc,mouse_qc
inprocess,BL1540,KOMP-Regeneron,1,UCD,2010-06-11,Iqub,12743A-D2,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-12770A-D7-1,KOMP-Regeneron,1,UCD,2009-10-05,Il18bp,12770A-D7,,,,,,,
inprocess,BL1298,KOMP-Regeneron,1,UCD,2010-01-13,Cd248,12771D-D8,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-12782A-D4-1,KOMP-Regeneron,1,UCD,2009-10-05,Ifnb1,12782A-D4,,,,,,,
inprocess,UCD-12793C-A12-1,KOMP-Regeneron,1,UCD,2009-11-17,P2ry1,12793C-A12,,,,,,,
inprocess,UCD-12819A-C6-1,KOMP-Regeneron,1,UCD,2011-12-13,Cldn5,12819A-C6,,,,,,,
inprocess,BL1405,KOMP-Regeneron,1,UCD,2010-03-19,2310039H08Rik,12862A-B8,,1,,1,,,qc_neo_count_qpcr
inprocess,BL2165,KOMP-Regeneron,1,UCD,2011-04-29,Fam122a,12869A-A4,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1364,KOMP-Regeneron,1,UCD,2010-02-25,2310009B15Rik,12876A-B3,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1326,KOMP-Regeneron,1,UCD,2010-01-29,1810026J23Rik,12879A-H2,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1855,KOMP-Regeneron,1,UCD,2010-12-08,Krtap17-1,12902A-G6,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-12922A-F12-1,KOMP-Regeneron,1,UCD,2011-09-26,Uts2r,12922A-F12,,,,,,,
inprocess,BL1446,KOMP-Regeneron,1,UCD,2010-04-15,Ptma,13022A-C9,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-13041A-F3-1,KOMP-Regeneron,1,UCD,2010-09-28,Il1f8,13041A-F3,,,,,,,
inprocess,BL1357,KOMP-Regeneron,1,UCD,2010-02-18,Il6ra,13070A-A3,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-13117A-A3-1,KOMP-Regeneron,1,UCD,2011-06-29,Aplnr,13117A-A3,,,,,,,
inprocess,BL1425,KOMP-Regeneron,1,UCD,2010-04-01,0610007L01Rik,13171A-H6,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1355,KOMP-Regeneron,1,UCD,2010-02-18,Gpc2,13172A-C7,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1672,KOMP-Regeneron,1,UCD,2010-08-26,Arl10,13211A-B7,,1,,1,,,qc_neo_count_qpcr
inprocess,BL2142,KOMP-Regeneron,1,UCD,2011-04-22,Cnnm4,13224A-A3,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1997,KOMP-Regeneron,1,UCD,2011-02-25,Mtnr1b,13231B-G8,,1,,1,,,qc_neo_count_qpcr
inprocess,BL2080,KOMP-Regeneron,1,UCD,2011-04-01,Cox4i1,13284A-B10,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1687,KOMP-Regeneron,1,UCD,2010-09-03,Aard,13347A-A2,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1545,KOMP-Regeneron,1,UCD,2010-06-15,Abt1,13352A-B12,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1367,KOMP-Regeneron,1,UCD,2010-02-26,Prr15l,13377B-A6,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1469,KOMP-Regeneron,1,UCD,2010-04-29,Ccl9,13414A-B4,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1653,KOMP-Regeneron,1,UCD,2010-08-13,Fastk,13496A-B1,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1749,KOMP-Regeneron,1,UCD,2010-10-07,Glrx5,13520A-C4,,1,,1,,,qc_neo_count_qpcr
inprocess,BL2120,KOMP-Regeneron,1,UCD,2011-04-15,Gng13,13525B-A10,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1496,KOMP-Regeneron,1,UCD,2010-05-14,Slc52a2,13532A-D11,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-13533A-G6-1,KOMP-Regeneron,1,UCD,2009-12-01,Tpra1,13533A-G6,,,,,,,
inprocess,UCD-13549B-G8-1,KOMP-Regeneron,1,UCD,2011-09-26,Wdpcp,13549B-G8,,,,,,,
inprocess,BL1485,KOMP-Regeneron,1,UCD,2010-05-07,Inf2,13587A-C11,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-13607A-B9-1,KOMP-Regeneron,1,UCD,2009-11-17,Lgals1,13607A-B9,,,,,,,
inprocess,UCD-13607A-C11-1,KOMP-Regeneron,1,UCD,2009-11-17,Lgals1,13607A-C11,,,,,,,
inprocess,BL1546,KOMP-Regeneron,1,UCD,2010-06-15,Nudt19,13687A-H9,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-13708B-H4-1,KOMP-Regeneron,1,UCD,2011-06-29,Pdap1,13708B-H4,,,,,,,
inprocess,UCD-13845A-D4-1,KOMP-Regeneron,1,UCD,2010-10-12,Ephx3,13845A-D4,,,,,,,
inprocess,UCD-13845A-F2-1,KOMP-Regeneron,1,UCD,2010-10-12,Ephx3,13845A-F2,,,,,,,
inprocess,BL1427,KOMP-Regeneron,1,UCD,2010-04-02,Surf2,13869A-H10,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-13925A-F7-1,KOMP-Regeneron,1,UCD,2010-04-14,Tspan1,13925A-F7,,,,,,,
inprocess,UCD-13943A-E1-1,KOMP-Regeneron,1,UCD,2009-12-01,Wdr55,13943A-E1,,,,,,,
inprocess,UCD-14014A-G9-1,KOMP-Regeneron,1,UCD,2009-12-01,1700040I03Rik,14014A-G9,,,,,,,
inprocess,BL1510,KOMP-Regeneron,1,UCD,2010-05-25,2610019F03Rik,14031A-H3,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1514,KOMP-Regeneron,1,UCD,2010-05-27,2810021B07Rik,14035A-H4,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-14082A-B10-1,KOMP-Regeneron,1,UCD,2010-04-14,Sned1,14082A-B10,,,,,,,
inprocess,UCD-14088A-E8-1,KOMP-Regeneron,1,UCD,2011-04-18,Ddx5,14088A-E8,,,,,,,
inprocess,UCD-14089A-G4-1,KOMP-Regeneron,1,UCD,2010-10-12,Mybbp1a,14089A-G4,,,,,,,
inprocess,UCD-14090A-B11-1,KOMP-Regeneron,1,UCD,2010-10-12,Ruvbl2,14090A-B11,,,,,,,
inprocess,UCD-14096A-A12-1,KOMP-Regeneron,1,UCD,2011-09-26,Trpm8,14096A-A12,,,,,,,
inprocess,BL1802,KOMP-Regeneron,1,UCD,2010-11-05,Sik1,14108A-D8,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-14305A-F8-1,KOMP-Regeneron,1,UCD,2011-04-11,Lgals8,14305A-F8,,,,,,,
inprocess,UCD-14318A-D1-1,KOMP-Regeneron,1,UCD,2011-06-29,Cd151,14318A-D1,,,,,,,
inprocess,UCD-14342A-A6-1,KOMP-Regeneron,1,UCD,2010-04-14,Notch2,14342A-A6,,,,,,,
inprocess,UCD-14342A-G7-1,KOMP-Regeneron,1,UCD,2010-04-14,Notch2,14342A-G7,,,,,,,
inprocess,UCD-14382A-B1-1,KOMP-Regeneron,1,UCD,2010-05-11,Cd93,14382A-B1,,,,,,,
inprocess,BL1996,KOMP-Regeneron,1,UCD,2011-02-25,2410066E13Rik,14387A-E2,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-14448A-G1-1,KOMP-Regeneron,1,UCD,2010-05-11,BC028528,14448A-G1,,,,,,,
inprocess,UCD-14463A-G9-1,KOMP-Regeneron,1,UCD,2010-10-12,Sp2,14463A-G9,,,,,,,
inprocess,UCD-14512A-E11-1,KOMP-Regeneron,1,UCD,2011-06-29,Upk3a,14512A-E11,,,,,,,
inprocess,BL2101,KOMP-Regeneron,1,UCD,2011-04-07,Adck3,14522A-E9,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-14523A-H5-1,KOMP-Regeneron,1,UCD,2011-06-29,Mixl1,14523A-H5,,,,,,,
inprocess,UCD-14523A-H9-1,KOMP-Regeneron,1,UCD,2011-06-29,Mixl1,14523A-H9,,,,,,,
inprocess,UCD-14667B-C6-1,KOMP-Regeneron,1,UCD,2012-01-09,Prokr2,14667B-C6,,,,,,,
inprocess,BL2050,KOMP-Regeneron,1,UCD,2011-03-17,Bpifa2,14843A-D12,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-14871A-D10-1,KOMP-Regeneron,1,UCD,2011-06-29,Igfbpl1,14871A-D10,,,,,,,
inprocess,UCD-14887A-E3-1,KOMP-Regeneron,1,UCD,2011-12-13,Creld2,14887A-E3,,,,,,,
inprocess,BL1952,KOMP-Regeneron,1,UCD,2011-02-03,Megf10,14914B-B12,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1301,KOMP-Regeneron,1,UCD,2010-01-14,Gkn2,14915A-B3,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1313,KOMP-Regeneron,1,UCD,2010-01-22,Ift27,14917A-F5,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1765,KOMP-Regeneron,1,UCD,2010-10-14,Synm,14923A-H9,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-15016A-E10-1,KOMP-Regeneron,1,UCD,2010-10-12,Slc38a5,15016A-E10,,,,,,,
inprocess,UCD-15016A-F5-1,KOMP-Regeneron,1,UCD,2010-10-12,Slc38a5,15016A-F5,,,,,,,
inprocess,UCD-15060B-C3-1,KOMP-Regeneron,1,UCD,2012-01-09,Trpm5,15060B-C3,,,,,,,
inprocess,UCD-15097A-C7-1,KOMP-Regeneron,1,UCD,2011-09-26,Tlr2,15097A-C7,,,,,,,
inprocess,UCD-15109A-F7-1,KOMP-Regeneron,1,UCD,2012-01-09,Sema4g,15109A-F7,,,,,,,
inprocess,BL1977,KOMP-Regeneron,1,UCD,2011-02-17,Cul5,15150A-D10,,1,,1,,,qc_neo_count_qpcr
inprocess,BL1995,KOMP-Regeneron,1,UCD,2011-02-25,Gpr35,15253A-D10,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-15379A-D7-1,KOMP-Regeneron,1,UCD,2011-04-18,Kcnk3,15379A-D7,,,,,,,
inprocess,UCD-15515A-A12-1,KOMP-Regeneron,1,UCD,2011-09-26,Spata19,15515A-A12,,,,,,,
inprocess,BL2138,KOMP-Regeneron,1,UCD,2011-04-21,Slc22a4,15598A-G1,,1,,1,,,qc_neo_count_qpcr
inprocess,UCD-16861A-H5-1,KOMP-Regeneron,1,UCD,2011-12-13,Crygc,16861A-H5,,,,,,,
inprocess,UCD-17101A-B4-1,KOMP-Regeneron,1,UCD,2011-09-26,Cd37,17101A-B4,,,,,,,
inprocess,UCD-17113C-C9-1,KOMP-Regeneron,1,UCD,2011-09-26,Cx3cl1,17113C-C9,,,,,,,
inprocess,UCD-17116A-C10-1,KOMP-Regeneron,1,UCD,2011-09-26,Ephx1,17116A-C10,,,,,,,
inprocess,UCD-17273A-H4-1,KOMP-Regeneron,1,UCD,2012-01-09,Kcnj1,17273A-H4,,,,,,,
inprocess,UCD-17277A-A9-1,KOMP-Regeneron,1,UCD,2011-12-13,Aldh3a2,17277A-A9,,,,,,,
inprocess,UCD-17332A-G11-1,KOMP-Regeneron,1,UCD,2011-09-26,Col6a1,17332A-G11,,,,,,,
inprocess,UCD-17363A-F1-1,KOMP-Regeneron,1,UCD,2011-09-26,Fpgs,17363A-F1,,,,,,,
inprocess,UCD-17520A-B4-1,KOMP-Regeneron,1,UCD,2011-12-13,Syt13,17520A-B4,,,,,,,
inprocess,UCD-17781A-E11-1,KOMP-Regeneron,1,UCD,2011-06-29,Calml4,17781A-E11,,,,,,,
inprocess,UCD-17978A-G3-1,KOMP-Regeneron,1,UCD,2012-01-09,Unc50,17978A-G3,,,,,,,
inprocess,UCD-17978A-G5-1,KOMP-Regeneron,1,UCD,2012-01-09,Unc50,17978A-G5,,,,,,,
allpass,BL1728,KOMP-CSD,1,UCD,2010-09-27,Taf3,DEPD00008_5_H07,1,1,1,1,distribution_qc_copy_number distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1690,KOMP-CSD,1,UCD,2010-09-07,2010011I20Rik,DEPD0006_14_C12,1,1,1,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1814,KOMP-CSD,1,UCD,2010-11-15,Ephx4,DEPD0007_5_D09,1,1,1,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1772,KOMP-CSD,1,UCD,2010-10-20,Rln3,DEPD00503_4_A06,1,1,,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1693,KOMP-CSD,1,UCD,2010-09-08,Slc1a3,DEPD00504_7_G06,1,1,,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1828,KOMP-CSD,1,UCD,2010-11-22,Nppb,DEPD00506_6_A04,1,1,,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1947,KOMP-CSD,1,UCD,2011-02-02,2610002J02Rik,DEPD00507_1_A09,1,1,,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1806,KOMP-CSD,1,UCD,2010-11-09,Plekhh1,DEPD00507_7_D09,1,1,,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1608,KOMP-CSD,1,UCD,2010-07-20,A230050P20Rik,DEPD00512_3_B01,1,1,,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1642,KOMP-CSD,1,UCD,2010-08-10,A2ld1,DEPD00514_4_H02,1,1,,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1815,KOMP-CSD,1,UCD,2010-11-16,Prelid1,DEPD00514_4_H06,1,1,,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1898,KOMP-CSD,1,UCD,2011-01-10,Rfc1,DEPD00519_1_F03,1,1,1,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1761,KOMP-CSD,1,UCD,2010-10-13,Yap1,DEPD00520_3_E08,1,1,1,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1741,KOMP-CSD,1,UCD,2010-10-04,Tnfaip8l3,DEPD00524_5_A08,1,1,1,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1781,KOMP-CSD,1,UCD,2010-10-25,Psmd10,DEPD00532_3_C07,1,1,1,1,distribution_qc_copy_number distribution_qc_five_prime_lr_pcr distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MAAB,EUCOMM,1,WTSI,2006-09-12,Brd7,EPD0001_3_E04,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr
inprocess,MAAA,EUCOMM,1,WTSI,2009-07-08,Tpm1,EPD0001_3_G07,1,1,,,,,qc_homozygous_loa_sr_pcr qc_mutant_specific_sr_pcr
allpass,MAAD,EUCOMM,1,WTSI,2006-09-07,Mta1,EPD0002_2_B07,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_three_prime_lr_pcr qc_tv_backbone_assay
inprocess,MABZ,EUCOMM,1,WTSI,2006-12-06,Epc1,EPD0002_3_G03,1,1,,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr
inprocess,MACG,EUCOMM,1,WTSI,2007-03-08,Epc2,EPD0013_1_B09,1,1,,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MACW,KOMP-CSD,1,WTSI,2007-03-06,Baz1b,EPD0013_1_C02,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,BL649,KOMP-CSD,1,UCD,2007-07-31,Dot1l,EPD0013_1_E08,1,,,,,,qc_five_prime_lr_pcr
allpass,MBGH,EUCOMM,1,WTSI,2008-03-11,Sirt2,EPD0013_1_G11,1,1,1,1,,user_qc_karyotype user_qc_loxp_confirmation user_qc_southern_blot,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MRC - Harwell-EPD0013_1_G11-1,EUCOMM,1,Harwell,2010-08-19,Sirt2,EPD0013_1_G11,1,1,1,1,,user_qc_karyotype user_qc_loxp_confirmation user_qc_southern_blot,qc_loxp_confirmation qc_southern_blot
allpass,MACN,EUCOMM,1,WTSI,2007-05-03,Otud6b,EPD0016_2_H08,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MACS,EUCOMM,1,WTSI,2007-04-27,Ttc39b,EPD0017_1_C01,1,1,,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MADC,KOMP-CSD,1,WTSI,2007-04-24,Cc2d1b,EPD0017_2_C11,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr
allpass,MAKE,KOMP-CSD,1,WTSI,2007-04-24,Zfp184,EPD0017_3_A07,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MAED,KOMP-CSD,1,WTSI,2007-05-10,Impad1,EPD0017_3_E02,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MACK,KOMP-CSD,1,WTSI,2007-04-24,Cbx7,EPD0018_1_D08,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MAEF,KOMP-CSD,1,WTSI,2007-04-25,Jarid2,EPD0018_2_C08,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MADS,KOMP-CSD,1,WTSI,2007-05-04,Dot1l,EPD0018_2_D02,1,1,1,1,,,qc_five_prime_lr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,GSF-EPD0018_2_G10-1,EUCOMM,1,HMGU,2010-05-04,Epc2,EPD0018_2_G10,1,1,1,1,distribution_qc_three_prime_sr_pcr,,qc_southern_blot
inprocess,MADH,EUCOMM,1,WTSI,2007-05-01,Ctnnal1,EPD0019_1_A03,1,1,,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,BL679,KOMP-CSD,1,UCD,2007-11-07,Mysm1,EPD0019_1_A04,1,1,1,,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_three_prime_lr_pcr,
allpass,MAHN,KOMP-CSD,1,WTSI,2007-04-25,Mysm1,EPD0019_1_A05,1,1,1,1,,user_qc_five_prime_lr_pcr user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MAWN,EUCOMM,1,WTSI,2008-03-10,Chd7,EPD0019_1_D07,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr
allpass,BL1875,KOMP-CSD,1,UCD,2010-12-17,Sdcbp,EPD0019_2_A01,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_loxp_confirmation qc_neo_count_qpcr
allpass,BL761,KOMP-CSD,1,UCD,2008-03-27,Tasp1,EPD0019_2_H06,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MABP,EUCOMM,1,WTSI,2007-06-07,Prpsap2,EPD0021_1_C08,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MABW,EUCOMM,1,WTSI,2007-06-08,Tbc1d10a,EPD0021_1_D01,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,Monterotondo-EPD0021_1_F03-4,EUCOMM,1,Monterotondo,2009-04-23,Tbc1d10a,EPD0021_1_F03,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr
allpass,ICS-EPD0021_1_F09-1,EUCOMM,1,ICS,2007-10-10,Prpsap2,EPD0021_1_F09,1,1,1,1,,user_qc_karyotype user_qc_southern_blot,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-EPD0021_1_G05-1,EUCOMM,1,ICS,2007-10-09,Agxt2l2,EPD0021_1_G05,1,1,1,1,,user_qc_karyotype user_qc_southern_blot,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,Monterotondo-EPD0021_2_D11-2,EUCOMM,1,Monterotondo,2008-12-03,2310030N02Rik,EPD0021_2_D11,1,1,1,1,,user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MECE,EUCOMM,1,WTSI,2011-07-11,Slc16a6,EPD0021_4_A06,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBAJ,EUCOMM,1,WTSI,2007-12-12,Socs7,EPD0021_4_A12,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MAQX,KOMP-CSD,1,WTSI,2008-12-04,Suv420h1,EPD0022_2_D02,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_three_prime_lr_pcr qc_tv_backbone_assay
allpass,MRC - Harwell-EPD0023_1_F07-1,EUCOMM,1,Harwell,2008-03-11,Slc38a10,EPD0023_1_F07,1,1,1,1,,user_qc_map_test user_qc_southern_blot,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr
allpass,ICS-EPD0023_2_A12-1,EUCOMM,1,ICS,2008-04-17,Tcf7,EPD0023_2_A12,1,1,1,1,,user_qc_southern_blot,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MELE,EUCOMM,1,WTSI,2011-09-30,Rundc1,EPD0023_4_A02,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDGW,KOMP-CSD,1,WTSI,2010-11-17,Tm9sf4,EPD0025_1_A04,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBEK,KOMP-CSD,1,WTSI,2008-02-20,Trpc4ap,EPD0025_2_A04,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MCJK,KOMP-CSD,1,WTSI,2009-09-16,Rnf10,EPD0025_2_A10,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBEQ,KOMP-CSD,1,WTSI,2008-02-19,Mdn1,EPD0025_2_F01,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
